date,open,close,high,low,volume,ask_close,bid_close,ask_open,bid_open
2022-05-17,406.53,408.32,408.57,402.5824,71150749.0,408.36,408.34,406.53,406.51
2022-05-18,403.5,391.86,403.8,390.55,97124569.0,390.59,390.56,403.5,403.46
2022-05-19,388.62,389.46,394.14,387.11,84020970.0,389.19,389.15,388.56,388.55
2022-05-20,393.25,389.63,397.03,380.54,111006827.0,389.19,389.18,393.3,393.25
2022-05-23,392.83,396.92,397.73,390.38,65121981.0,397.69,397.67,392.88,392.82
2022-05-24,392.56,393.89,395.15,386.96,79183393.0,394.45,394.41,392.59,392.56
2022-05-25,392.31,397.37,399.45,391.89,74980416.0,396.65,396.6,392.31,392.29
2022-05-26,398.67,405.31,407.04,398.45,66981162.0,404.79,404.76,398.73,398.66
2022-05-27,407.91,415.26,415.3801,407.7,69549420.0,415.69,415.67,407.93,407.89
2022-05-31,413.55,412.93,416.46,410.03,74726395.0,412.6,412.59,413.55,413.53
2022-06-01,415.17,409.59,416.24,406.93,75807401.0,409.47,409.42,415.16,415.12
2022-06-02,409.42,417.39,417.44,407.04,67785323.0,417.12,417.11,409.47,409.41
2022-06-03,412.4,410.54,414.04,409.51,63304880.0,410.94,410.91,412.36,412.35
2022-06-06,414.78,411.79,416.609,410.5523,49140643.0,411.67,411.65,414.79,414.77
2022-06-07,408.1,415.74,416.22,407.61,49133469.0,415.35,415.33,408.11,408.06
2022-06-08,413.93,411.22,415.82,410.38,52866532.0,411.26,411.25,413.93,413.88
2022-06-09,409.34,401.44,411.74,401.44,71781382.0,401.54,401.51,409.34,409.29
2022-06-10,394.88,389.8,395.7777,389.75,108164010.0,390.54,390.5,394.88,394.87
2022-06-13,379.85,375.0,381.81,373.3,139246994.0,375.48,375.45,379.85,379.83
2022-06-14,376.85,373.87,377.94,370.59,93182885.0,373.4,373.35,376.85,376.81
2022-06-15,377.36,379.2,383.9,372.12,108363040.0,379.18,379.12,377.42,377.33
2022-06-16,370.51,366.65,370.94,364.0799,115283714.0,366.7,366.66,370.51,370.47
2022-06-17,365.51,365.86,369.38,362.17,89932637.0,366.37,366.33,365.49,365.48
2022-06-21,371.89,375.07,376.525,371.81,65193108.0,374.8,374.78,371.88,371.83
2022-06-22,370.62,374.39,378.72,370.18,78665213.0,374.95,374.91,370.65,370.61
2022-06-23,376.64,378.06,378.83,372.89,65398231.0,377.17,377.12,376.65,376.64
2022-06-24,381.4,390.08,390.09,381.365,78970448.0,389.1,389.09,381.44,381.39
2022-06-27,391.05,388.59,391.36,387.44,57891254.0,389.1,389.06,391.09,391.05
2022-06-28,390.23,380.65,393.16,380.53,73088701.0,380.64,380.61,390.22,390.19
2022-06-29,381.23,380.34,382.27,378.42,58566963.0,380.56,380.55,381.27,381.23
2022-06-30,376.24,377.25,380.6582,372.56,93798151.0,376.59,376.55,376.25,376.24
2022-07-01,376.56,381.24,381.7,373.8,63597310.0,380.97,380.94,376.53,376.51
2022-07-05,375.88,381.96,381.98,372.9,67239124.0,381.53,381.49,375.89,375.85
2022-07-06,382.11,383.25,385.87,379.6,62845416.0,383.7,383.69,382.11,382.1
2022-07-07,385.12,388.99,389.83,385.12,55058961.0,388.59,388.55,385.15,385.12
2022-07-08,387.27,388.67,390.64,385.66,61305289.0,388.99,388.98,387.27,387.22
2022-07-11,385.85,384.23,386.87,383.5,49358450.0,384.77,384.75,385.86,385.81
2022-07-12,383.65,380.83,386.16,378.99,51653333.0,380.49,380.48,383.65,383.64
2022-07-13,375.1,378.83,381.92,374.658,70992343.0,378.83,378.81,375.1,375.09
2022-07-14,373.61,377.91,378.57,371.04,74662138.0,378.18,378.17,373.66,373.61
2022-07-15,382.55,385.13,385.25,380.54,69149338.0,385.19,385.18,382.55,382.51
2022-07-18,388.38,381.95,389.09,380.66,52383202.0,382.4,382.37,388.38,388.35
2022-07-19,386.08,392.27,392.87,385.39,68537643.0,392.82,392.81,386.08,386.04
2022-07-20,392.47,394.77,396.26,391.03,64270219.0,394.8,394.77,392.47,392.41
2022-07-21,394.16,398.79,398.84,391.63,53870283.0,398.13,398.11,394.16,394.1
2022-07-22,398.92,395.09,400.18,392.75,58551074.0,394.83,394.82,398.95,398.92
2022-07-25,395.75,395.57,396.47,393.21,45264527.0,396.03,396.01,395.75,395.72
2022-07-26,393.84,390.89,394.06,389.95,44526916.0,392.01,391.96,393.88,393.84
2022-07-27,394.36,401.04,402.88,394.05,73100192.0,400.17,400.14,394.36,394.33
2022-07-28,401.89,406.07,406.8,398.15,60632548.0,406.99,406.95,401.89,401.84
2022-07-29,407.58,411.99,413.03,406.77,64913391.0,412.21,412.2,407.62,407.58
2022-08-01,409.15,410.77,413.41,408.4,58068169.0,411.02,411.01,409.16,409.14
2022-08-02,409.12,408.06,413.0,406.82,52742111.0,407.89,407.87,409.15,409.12
2022-08-03,410.3,414.45,415.68,410.0,55244471.0,414.03,414.0,410.4,410.34
2022-08-04,414.37,414.17,415.09,412.44,38560160.0,414.1,414.07,414.36,414.3
2022-08-05,409.66,413.47,414.15,409.6,47532974.0,412.93,412.92,409.7,409.65
2022-08-08,415.25,412.99,417.62,411.83,47044203.0,413.34,413.33,415.31,415.25
2022-08-09,412.22,411.35,412.75,410.22,38493559.0,411.68,411.67,412.23,412.21
2022-08-10,418.78,419.99,420.14,416.72,56255937.0,419.69,419.68,418.79,418.77
2022-08-11,422.99,419.99,424.95,419.21,49322128.0,420.46,420.42,423.01,422.96
2022-08-12,422.03,427.1,427.21,421.03,53990507.0,426.73,426.71,422.04,421.99
2022-08-15,424.765,428.86,429.41,424.71,44706314.0,428.62,428.61,424.77,424.74
2022-08-16,427.73,429.7,431.73,426.88,49082334.0,429.39,429.38,427.73,427.69
2022-08-17,425.91,426.65,429.5,424.54,55959735.0,427.02,427.01,425.95,425.91
2022-08-18,426.86,427.89,428.61,425.5,42312851.0,427.72,427.7,426.88,426.84
2022-08-19,424.98,422.14,425.26,421.22,55971025.0,422.07,422.05,425.01,424.98
2022-08-22,417.05,413.35,417.23,412.4,62438773.0,413.62,413.6,417.05,417.04
2022-08-23,412.9,412.35,415.42,411.77,42154456.0,412.06,412.04,412.9,412.89
2022-08-24,412.11,413.67,415.1101,411.39,42896784.0,413.83,413.81,412.14,412.11
2022-08-25,415.24,419.51,419.56,414.09,43709448.0,418.88,418.85,415.25,415.22
2022-08-26,419.39,405.31,419.96,405.25,86252187.0,405.01,404.98,419.44,419.39
2022-08-29,402.2,402.63,405.84,401.1999,58367255.0,402.57,402.55,402.24,402.2
2022-08-30,403.85,398.21,404.1,396.0,75872775.0,398.27,398.25,403.85,403.81
2022-08-31,399.93,395.18,401.24,395.04,61255252.0,395.49,395.48,399.96,399.93
2022-09-01,392.89,396.42,396.78,390.04,69018040.0,396.09,396.08,392.89,392.84
2022-09-02,400.28,392.24,401.555,390.33,87645734.0,392.68,392.64,400.34,400.28
2022-09-06,393.13,390.76,394.12,388.42,66329469.0,390.25,390.22,393.13,393.09
2022-09-07,390.43,397.78,398.59,390.2,61440548.0,397.5,397.49,390.43,390.4
2022-09-08,395.39,400.38,400.86,394.12,68819291.0,400.65,400.62,395.3,395.28
2022-09-09,402.74,406.6,407.51,402.46,69663994.0,406.31,406.28,402.74,402.7
2022-09-12,408.78,410.97,411.73,408.46,57918986.0,411.15,411.13,408.78,408.76
2022-09-13,401.83,393.1,403.1,391.92,99452213.0,393.82,393.82,401.82,401.77
2022-09-14,394.47,394.6,396.2,391.12,69969672.0,394.59,394.56,394.47,394.43
2022-09-15,392.96,390.12,395.96,388.78,74943211.0,390.53,390.51,392.96,392.89
2022-09-16,384.14,385.56,386.25,382.11,83848364.0,386.24,386.21,384.15,384.14
2022-09-19,382.26,388.55,388.55,382.1784,58844210.0,388.6,388.59,382.26,382.2
2022-09-20,385.06,384.09,386.12,381.195,65149927.0,384.91,384.9,385.06,385.03
2022-09-21,386.11,377.39,389.31,377.38,91599229.0,377.54,377.53,386.12,386.07
2022-09-22,376.58,374.22,377.66,373.44,77193838.0,374.69,374.66,376.58,376.54
2022-09-23,370.58,367.95,370.62,363.29,108825819.0,367.91,367.9,370.58,370.57
2022-09-26,366.41,364.31,370.21,363.0299,81864157.0,363.64,363.61,366.44,366.41
2022-09-27,368.02,363.38,370.4,360.87,95310450.0,363.48,363.44,368.05,368.01
2022-09-28,364.38,370.53,372.3,362.6,89335772.0,370.69,370.65,364.41,364.38
2022-09-29,366.81,362.79,367.11,359.7,95930622.0,363.18,363.15,366.85,366.79
2022-09-30,361.8,357.18,365.91,357.04,121061662.0,358.53,358.5,361.86,361.79
2022-10-03,361.08,366.61,368.55,359.21,78985900.0,367.03,367.0,361.12,361.08
2022-10-04,372.4,377.97,378.0,372.31,88790301.0,377.9,377.88,372.41,372.36
2022-10-05,373.39,377.09,379.46,370.95,74592984.0,377.68,377.65,373.39,373.36
2022-10-06,375.62,373.2,378.72,372.68,71079779.0,373.27,373.23,375.64,375.62
2022-10-07,368.97,362.79,369.37,360.94,87255685.0,362.42,362.39,368.97,368.94
2022-10-10,363.96,360.02,364.21,357.67,63222984.0,360.48,360.45,363.98,363.96
2022-10-11,358.235,357.74,363.03,355.71,79751924.0,357.99,357.98,358.26,358.25
2022-10-12,358.17,356.56,359.8179,356.3,65057365.0,356.96,356.95,358.17,358.12
2022-10-13,349.205,365.97,367.51,348.11,124472093.0,366.06,366.02,349.23,349.18
2022-10-14,368.55,357.63,370.26,356.96,103367934.0,357.83,357.8,368.55,368.53
2022-10-17,364.01,366.82,367.9799,363.97,80965693.0,367.34,367.32,364.04,364.0
2022-10-18,375.13,371.13,375.45,367.52,83720605.0,372.24,372.21,375.13,375.1
2022-10-19,368.99,368.5,371.85,365.55,66824274.0,368.47,368.44,368.99,368.98
2022-10-20,368.03,365.41,372.67,364.61,76103299.0,365.46,365.41,368.03,368.01
2022-10-21,365.12,374.29,374.8,363.54,107981848.0,374.38,374.35,365.13,365.12
2022-10-24,375.89,378.87,380.06,373.11,70279822.0,378.77,378.74,375.91,375.9
2022-10-25,378.79,384.92,385.25,378.72,68158909.0,382.95,382.91,378.79,378.74
2022-10-26,381.62,382.02,387.58,381.35,89360668.0,382.25,382.22,381.65,381.61
2022-10-27,383.07,379.98,385.0,379.33,66976629.0,376.26,376.22,383.08,383.07
2022-10-28,379.87,389.02,389.52,379.68,87830461.0,389.17,389.15,379.88,379.85
2022-10-31,386.44,386.21,388.4,385.26,79092302.0,386.2,386.16,386.46,386.44
2022-11-01,390.14,384.52,390.39,383.29,75148230.0,384.04,384.02,390.15,390.14
2022-11-02,383.9,374.87,388.63,374.76,113419700.0,374.65,374.64,383.9,383.86
2022-11-03,371.465,371.01,374.2,368.79,72573419.0,371.13,371.1,371.47,371.46
2022-11-04,377.0,376.35,378.87,370.0,86947293.0,376.24,376.23,377.0,376.95
2022-11-07,377.71,379.95,380.57,375.53,55159238.0,379.95,379.91,377.74,377.69
2022-11-08,381.11,382.0,385.12,377.72,74047885.0,381.1,381.07,381.11,381.07
2022-11-09,379.93,374.13,381.14,373.61,66524306.0,374.37,374.35,379.86,379.84
2022-11-10,388.05,394.69,395.04,385.642,119725388.0,394.9,394.88,388.03,388.0
2022-11-11,395.59,398.51,399.35,393.61,81293691.0,398.24,398.21,395.64,395.59
2022-11-14,396.66,395.12,400.1799,394.83,61057214.0,395.75,395.74,396.66,396.62
2022-11-15,401.15,398.49,402.31,394.49,80266984.0,398.53,398.52,401.15,401.1
2022-11-16,396.78,395.45,397.78,394.79,57363895.0,395.99,395.96,396.84,396.79
2022-11-17,390.46,394.24,394.95,390.14,62336047.0,394.32,394.29,390.47,390.42
2022-11-18,397.74,396.03,397.81,393.04,80848697.0,395.65,395.64,397.74,397.7
2022-11-21,394.64,394.59,395.82,392.66,41330971.0,394.72,394.7,394.66,394.62
2022-11-22,396.63,399.9,400.07,395.1527,52465823.0,399.7,399.67,396.63,396.6
2022-11-23,399.55,402.42,402.93,399.31,57194377.0,402.54,402.55,399.56,399.55
2022-11-25,401.83,402.33,402.91,401.535,23242953.0,402.3,402.25,401.83,401.8
2022-11-28,399.09,395.91,400.81,395.11,54500235.0,396.27,396.25,399.09,399.06
2022-11-29,396.05,395.23,397.3,393.3,46637522.0,395.34,395.32,396.05,396.01
2022-11-30,395.49,407.68,407.68,393.48,119049608.0,407.71,407.68,395.46,395.43
2022-12-01,408.77,407.38,410.0,404.75,63484707.0,407.17,407.16,408.8,408.77
2022-12-02,402.25,406.91,407.86,402.14,69005894.0,406.56,406.54,402.24,402.2
2022-12-05,403.95,399.59,404.93,398.17,67980968.0,399.79,399.78,403.95,403.93
2022-12-06,399.42,393.83,399.99,391.64,69557645.0,394.05,394.02,399.45,399.42
2022-12-07,392.94,393.16,395.64,391.97,53353335.0,393.35,393.34,392.94,392.9
2022-12-08,395.14,396.24,397.36,393.45,52544605.0,396.21,396.2,395.16,395.14
2022-12-09,394.94,393.28,397.62,393.15,61332042.0,393.32,393.31,394.97,394.94
2022-12-12,394.11,398.95,398.95,393.412,68314902.0,398.33,398.32,394.12,394.1
2022-12-13,410.22,401.97,410.49,399.07,103927172.0,402.03,402.02,410.21,410.2
2022-12-14,401.61,399.4,405.5,396.31,96511179.0,400.29,400.26,401.62,401.59
2022-12-15,394.3,389.63,395.25,387.885,103056472.0,389.7,389.69,394.31,394.3
2022-12-16,385.18,383.27,386.575,381.04,103243672.0,383.22,383.19,385.19,385.16
2022-12-19,383.47,380.0982,383.82,378.28,62119312.0,379.62,379.61,383.5,383.47
2022-12-20,379.23,380.54,382.23,377.85,64996304.0,380.68,380.65,379.27,379.23
2022-12-21,383.25,386.23,387.41,382.69,64612597.0,386.51,386.48,383.28,383.25
2022-12-22,383.05,380.72,383.38,374.77,90593196.0,380.53,380.49,383.06,383.05
2022-12-23,379.65,382.91,383.06,378.03,47961369.0,382.63,382.6,379.65,379.6
2022-12-27,382.79,381.4,383.15,379.65,44058856.0,381.59,381.56,382.79,382.75
2022-12-28,381.33,376.66,383.39,376.42,60808230.0,377.1,377.09,381.34,381.3
2022-12-29,379.63,383.44,384.35,379.08,56084597.0,383.48,383.45,379.64,379.63
2022-12-30,380.64,382.43,382.58,378.43,67609559.0,382.74,382.73,380.65,380.62
2023-01-03,384.37,380.82,386.43,377.831,65776474.0,380.49,380.46,384.4,384.34
2023-01-04,383.18,383.76,385.88,380.0,74268780.0,383.73,383.72,383.21,383.18
2023-01-05,381.72,379.38,381.84,378.76,66950044.0,379.42,379.4,381.72,381.69
2023-01-06,382.61,388.08,389.25,379.45,86923938.0,387.79,387.76,382.62,382.61
2023-01-09,390.37,387.86,393.7,387.67,63151936.0,387.65,387.62,390.4,390.37
2023-01-10,387.25,390.58,390.65,386.27,56208615.0,390.51,390.5,387.3,387.25
2023-01-11,392.23,395.52,395.6,391.38,60371261.0,395.52,395.5,392.27,392.23
2023-01-12,396.67,396.96,398.485,392.42,73672092.0,397.0,396.96,396.68,396.67
2023-01-13,393.62,398.5,399.1,393.34,54861210.0,398.2,398.19,393.63,393.6
2023-01-17,398.48,397.77,400.23,397.06,54458725.0,397.68,397.67,398.5,398.48
2023-01-18,399.01,391.49,400.12,391.28,82292651.0,391.58,391.57,399.01,398.98
2023-01-19,389.36,388.64,391.08,387.26,71049140.0,388.91,388.9,389.37,389.35
2023-01-20,390.1,395.88,396.04,388.38,81714865.0,395.55,395.53,390.09,390.07
2023-01-23,396.72,400.63,402.645,395.72,77077153.0,400.37,400.35,396.72,396.71
2023-01-24,398.88,400.2,401.15,397.64,51051365.0,401.53,401.51,398.92,398.88
2023-01-25,395.95,400.35,400.7,393.56,70169119.0,400.22,400.18,395.96,395.93
2023-01-26,403.13,404.75,404.92,400.03,59203269.0,404.39,404.36,403.13,403.12
2023-01-27,403.655,405.68,408.16,403.44,58340557.0,405.49,405.46,403.65,403.63
2023-01-30,402.8,400.59,405.13,400.28,61592596.0,401.3,401.28,402.8,402.77
2023-01-31,401.13,406.48,406.53,400.77,65017403.0,406.2,406.19,401.13,401.1
2023-02-01,405.211,410.8,413.67,402.35,88654193.0,411.52,411.49,405.24,405.21
2023-02-02,414.86,416.78,418.31,412.88,86042070.0,414.82,414.8,414.86,414.85
2023-02-03,411.59,412.35,416.97,411.09,73673751.0,412.3,412.28,411.63,411.59
2023-02-06,409.79,409.83,411.29,408.1,49276716.0,410.01,409.99,409.81,409.76
2023-02-07,408.87,415.19,416.49,407.57,77380492.0,414.22,414.2,408.87,408.83
2023-02-08,413.13,410.65,414.53,409.93,66069122.0,410.49,410.47,413.15,413.13
2023-02-09,414.41,407.09,414.57,405.81,68329788.0,407.15,407.12,414.43,414.41
2023-02-10,405.86,408.04,408.44,405.01,58589312.0,407.83,407.81,405.88,405.86
2023-02-13,408.72,412.83,412.97,408.24,57218945.0,412.95,412.94,408.75,408.72
2023-02-14,411.24,412.64,415.05,408.511,72235514.0,412.6,412.57,411.26,411.22
2023-02-15,410.35,413.98,414.06,409.47,51058215.0,414.11,414.1,410.36,410.34
2023-02-16,408.79,408.28,412.91,408.14,65605742.0,408.1,408.08,408.79,408.78
2023-02-17,406.06,407.26,407.51,404.05,77162836.0,407.06,407.03,406.08,406.05
2023-02-21,403.06,399.09,404.16,398.82,70517151.0,399.39,399.37,403.06,403.04
2023-02-22,399.52,398.54,401.13,397.02,70374683.0,398.6,398.59,399.52,399.47
2023-02-23,401.56,400.66,402.2,396.25,84938640.0,400.39,400.37,401.56,401.54
2023-02-24,395.42,396.38,397.25,393.64,92314326.0,396.18,396.16,395.41,395.4
2023-02-27,399.87,397.73,401.29,396.75,70281897.0,397.93,397.9,399.9,399.86
2023-02-28,397.23,396.26,399.28,396.15,76657122.0,395.75,395.73,397.24,397.22
2023-03-01,395.41,394.74,396.69,393.38,84912189.0,394.77,394.75,395.42,395.41
2023-03-02,392.68,397.81,398.69,392.33,74084289.0,397.62,397.6,392.69,392.68
2023-03-03,399.71,404.19,404.45,399.03,77125131.0,404.25,404.23,399.72,399.7
2023-03-06,405.05,404.47,407.45,404.03,63299023.0,404.54,404.52,405.05,405.04
2023-03-07,404.42,398.27,404.67,397.625,96150164.0,398.15,398.14,404.42,404.41
2023-03-08,398.39,398.92,399.71,396.59,67078881.0,398.86,398.84,398.4,398.36
2023-03-09,399.74,391.56,401.48,390.53,96438083.0,391.06,391.04,399.78,399.76
2023-03-10,390.99,385.91,393.16,384.32,153287558.0,385.97,385.94,390.99,390.96
2023-03-13,381.81,385.36,390.39,380.65,130136093.0,385.88,385.86,381.81,381.75
2023-03-14,390.5,391.73,393.45,387.05,126210249.0,391.63,391.61,390.49,390.48
2023-03-15,385.89,389.28,389.49,383.71,142837910.0,388.99,388.96,385.88,385.85
2023-03-16,386.82,396.11,396.47,386.29,121266990.0,395.88,395.85,386.85,386.8
2023-03-17,393.22,389.99,394.4,388.55,118802416.0,390.46,390.43,393.22,393.19
2023-03-20,390.8,393.74,394.17,390.07,82418974.0,393.71,393.68,390.8,390.78
2023-03-21,397.24,398.91,399.41,395.58,77190409.0,398.88,398.86,397.27,397.26
2023-03-22,398.73,392.11,402.49,392.07,95858755.0,392.78,392.75,398.73,398.7
2023-03-23,395.09,393.17,399.29,390.35,102372990.0,393.04,393.02,395.07,395.04
2023-03-24,391.841,395.75,395.84,389.4,94108027.0,395.86,395.85,391.85,391.84
2023-03-27,398.12,396.49,398.92,395.56,61919833.0,396.47,396.43,398.15,398.11
2023-03-28,395.77,395.6,396.49,393.69,51792491.0,395.83,395.82,395.77,395.76
2023-03-29,399.925,401.35,401.6,398.68,67341703.0,401.32,401.3,399.93,399.92
2023-03-30,404.09,403.7,404.35,401.76,59948474.0,403.8,403.78,404.1,404.09
2023-03-31,404.66,409.39,409.7,404.55,92106601.0,409.2,409.18,404.66,404.65
2023-04-03,408.85,410.95,411.37,408.44,59869374.0,411.09,411.06,408.86,408.85
2023-04-04,411.62,408.67,411.92,407.24,58177389.0,408.68,408.67,411.62,411.61
2023-04-05,407.91,407.6,408.7,405.88,58229254.0,407.59,407.58,407.89,407.88
2023-04-06,406.77,409.19,409.48,405.678,52511418.0,409.12,409.11,406.77,406.75
2023-04-10,406.61,409.61,409.69,405.97,54609222.0,409.61,409.59,406.61,406.58
2023-04-11,410.26,409.72,411.18,408.92,48804972.0,409.9,409.88,410.27,410.26
2023-04-12,411.87,408.05,412.17,407.44,71033049.0,407.92,407.91,411.89,411.85
2023-04-13,409.18,413.47,413.84,408.7007,71313006.0,413.25,413.24,409.24,409.23
2023-04-14,412.81,412.46,415.09,410.06,66111834.0,412.58,412.56,412.84,412.81
2023-04-17,412.37,413.94,413.96,411.085,59502209.0,413.97,413.95,412.38,412.36
2023-04-18,415.58,414.21,415.72,412.7802,56817458.0,414.0,413.97,415.62,415.58
2023-04-19,412.22,414.14,415.08,412.16,47112533.0,413.8,413.78,412.22,412.21
2023-04-20,411.21,411.88,413.7,410.27,63859898.0,411.96,411.94,411.22,411.21
2023-04-21,412.19,412.2,412.68,410.17,62037563.0,412.11,412.09,412.2,412.19
2023-04-24,411.99,412.63,413.07,410.6,55213625.0,412.68,412.66,411.99,411.98
2023-04-25,410.58,406.08,411.16,406.02,77008615.0,407.37,407.36,410.59,410.57
2023-04-26,406.72,404.36,407.84,403.78,66304436.0,404.51,404.5,406.75,406.72
2023-04-27,407.0,412.41,412.69,406.74,75566451.0,412.2,412.17,407.0,406.99
2023-04-28,411.49,415.93,415.94,411.43,74791122.0,416.24,416.22,411.49,411.47
2023-05-01,415.47,415.51,417.62,415.265,55118339.0,415.52,415.5,415.47,415.45
2023-05-02,414.77,410.84,414.82,407.82,94211606.0,410.9,410.89,414.78,414.76
2023-05-03,411.36,408.02,413.87,407.77,77429015.0,408.05,408.04,411.36,411.34
2023-05-04,406.93,405.13,407.27,403.74,78950958.0,404.99,404.96,406.93,406.92
2023-05-05,408.91,412.63,413.72,408.64,71764656.0,412.42,412.41,408.94,408.91
2023-05-08,412.97,412.74,413.24,411.28,43415961.0,412.71,412.69,412.96,412.95
2023-05-09,411.13,410.93,412.09,410.6894,41406908.0,411.39,411.38,411.13,411.12
2023-05-10,413.88,412.85,414.535,408.87,83136228.0,413.15,413.13,413.91,413.88
2023-05-11,411.95,412.13,412.43,409.97,56202752.0,412.15,412.14,411.95,411.92
2023-05-12,413.42,411.59,413.64,409.07,56143215.0,411.57,411.55,413.42,413.41
2023-05-15,412.22,413.01,413.43,410.23,48484572.0,412.96,412.95,412.24,412.22
2023-05-16,411.86,410.25,412.815,410.24,47931856.0,410.24,410.22,411.86,411.84
2023-05-17,412.35,415.23,415.855,410.635,78757991.0,415.04,415.03,412.37,412.35
2023-05-18,414.9,419.23,419.67,414.67,80845745.0,419.24,419.23,414.93,414.9
2023-05-19,420.17,418.62,420.72,417.35,86009492.0,418.46,418.44,420.17,420.12
2023-05-22,418.64,418.79,420.39,417.35,52058046.0,418.81,418.8,418.65,418.63
2023-05-23,417.08,414.09,418.13,413.68,70849458.0,414.19,414.19,417.08,417.06
2023-05-24,412.42,411.09,412.82,409.8795,77217094.0,411.23,411.21,412.43,412.4
2023-05-25,414.74,414.65,416.16,412.4101,77347341.0,414.65,414.64,414.74,414.69
2023-05-26,415.33,420.02,420.77,415.25,73763673.0,420.18,420.15,415.33,415.31
2023-05-30,422.03,420.18,422.58,418.735,61400061.0,420.14,420.13,422.03,422.01
2023-05-31,418.28,417.85,419.22,416.22,91979554.0,417.69,417.66,418.28,418.26
2023-06-01,418.09,421.82,422.92,416.79,76768100.0,421.65,421.64,418.12,418.09
2023-06-02,424.5,427.92,428.74,423.95,78390896.0,427.84,427.81,424.49,424.46
2023-06-05,428.28,427.1,429.67,426.37,63020686.0,427.12,427.11,428.35,428.34
2023-06-06,426.67,428.03,428.5772,425.99,54037146.0,428.07,428.05,426.67,426.66
2023-06-07,428.44,426.55,429.62,426.11,72787399.0,426.61,426.58,428.44,428.42
2023-06-08,426.62,429.13,429.6,425.82,52451720.0,428.96,428.93,426.62,426.59
2023-06-09,429.96,429.9,431.99,428.87,67998120.0,430.05,430.01,429.96,429.94
2023-06-12,430.92,433.8,433.88,430.17,64329889.0,433.72,433.7,430.94,430.91
2023-06-13,435.32,436.66,437.33,434.63,80899005.0,436.48,436.47,435.33,435.28
2023-06-14,437.01,437.18,439.0612,433.59,84054463.0,437.35,437.33,437.04,437.01
2023-06-15,436.33,442.6,443.9,436.23,92448459.0,442.13,442.1,436.32,436.31
2023-06-16,443.02,439.46,443.18,438.97,92495504.0,439.67,439.66,443.02,442.98
2023-06-20,437.45,437.18,438.37,435.03,65264772.0,436.99,436.97,437.47,437.45
2023-06-21,436.16,434.94,436.99,434.33,67330510.0,435.2,435.19,436.16,436.14
2023-06-22,433.95,436.51,436.62,433.6,61714262.0,436.31,436.29,433.96,433.94
2023-06-23,432.93,433.21,435.06,432.47,79540680.0,433.03,433.02,432.93,432.89
2023-06-26,432.62,431.44,434.61,431.19,58980348.0,431.71,431.7,432.63,432.6
2023-06-27,432.35,436.17,436.81,431.88,63329682.0,435.91,435.9,432.36,432.35
2023-06-28,435.05,436.39,437.44,434.41,63380235.0,436.68,436.67,435.07,435.05
2023-06-29,435.96,438.11,438.28,435.54,56539780.0,438.21,438.2,435.95,435.94
2023-06-30,441.44,443.28,444.3,441.11,92869258.0,443.07,443.05,441.45,441.44
2023-07-03,442.92,443.79,444.08,442.63,30027992.0,443.7,443.69,442.95,442.92
2023-07-05,441.91,443.13,443.889,441.9,53797244.0,443.15,443.14,441.91,441.88
2023-07-06,439.42,439.66,440.1,437.06,67307299.0,439.74,439.73,439.42,439.41
2023-07-07,438.63,438.55,442.64,438.3,71772035.0,439.03,439.02,438.63,438.62
2023-07-10,438.18,439.66,439.84,437.585,50964959.0,439.59,439.58,438.18,438.15
2023-07-11,440.45,442.46,442.97,439.44,53646910.0,442.21,442.2,440.46,440.45
2023-07-12,446.39,446.02,447.4799,444.91,74542642.0,446.22,446.2,446.4,446.39
2023-07-13,447.9,449.56,450.38,447.45,59978364.0,449.63,449.63,447.9,447.87
2023-07-14,450.475,449.28,451.36,448.49,59766297.0,449.03,449.01,450.48,450.46
2023-07-17,449.13,450.84,451.93,449.08,43624010.0,450.64,450.63,449.13,449.12
2023-07-18,450.5,454.19,454.86,450.0484,62899614.0,453.84,453.83,450.5,450.49
2023-07-19,455.01,455.2,456.43,454.37,55965662.0,454.99,454.96,455.03,455.02
2023-07-20,454.17,452.18,455.1,451.44,59725889.0,452.39,452.37,454.17,454.15
2023-07-21,453.96,452.18,454.165,452.17,61320896.0,452.2,452.18,453.96,453.92
2023-07-24,453.37,454.2,455.04,452.75,46242765.0,454.12,454.1,453.38,453.37
2023-07-25,453.92,455.44,456.735,453.87,46642177.0,455.81,455.78,453.92,453.9
2023-07-26,454.47,455.51,456.99,453.38,60587099.0,455.44,455.42,454.48,454.47
2023-07-27,459.02,452.49,459.44,451.55,79607535.0,452.87,452.85,459.03,459.02
2023-07-28,455.88,456.92,457.78,455.06,67994148.0,456.77,456.76,455.89,455.83
2023-07-31,457.41,457.79,458.16,456.045,48446931.0,457.85,457.84,457.41,457.39
2023-08-01,456.27,456.48,457.25,455.49,46047383.0,456.22,456.2,456.26,456.24
2023-08-02,453.25,450.13,453.52,449.3499,76051227.0,450.4,450.39,453.26,453.23
2023-08-03,448.04,448.84,450.79,447.37,54357833.0,448.87,448.78,448.05,448.04
2023-08-04,450.72,446.81,452.895,446.27,84251618.0,446.8,446.79,450.75,450.7
2023-08-07,448.71,450.71,450.865,447.99,47161777.0,450.6,450.58,448.75,448.71
2023-08-08,448.08,448.75,449.23,445.2705,61173090.0,448.68,448.65,448.09,448.08
2023-08-09,449.03,445.75,449.1999,444.96,64061137.0,446.07,446.06,449.06,449.04
